PO2024000553740086180BZD41  2PTH          IDR**00006716782.000000000000000.0000                                                                                                                                             202409019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y00186180BZD41  IDR000000001.0000000006702199.000000000014583.0000                                   00000000000.0000                        000.22              20240726WARP 20240726SUPLY
PO2024000553750086180BZD91  2PTH          IDR**00006716782.000000000000000.0000                                                                                                                                             202409019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y00186180BZD91  IDR000000001.0000000006702199.000000000014583.0000                                   00000000000.0000                        000.22              20240726WARP 20240726SUPLY
PO2024000553760086180BZE71  2PTH          IDR**00006716782.000000000000000.0000                                                                                                                                             202409019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y00186180BZE71  IDR000000001.0000000006736580.0000-0000019798.0000                                   00000000000.0000                        -00.29              20240726WARP 20240726SUPLY
PO2024000553770086180BZF01  2PTH          IDR**00006716782.000000000000000.0000                                                                                                                                             202409019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y00186180BZF01  IDR000000001.0000000006702199.000000000014583.0000                                   00000000000.0000                        000.22              20240726WARP 20240726SUPLY
PO2024000553780086180BZF12  1PTH          THB**00000013133.310000000000000.0000                                                                                                                                             202407159999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001                                              00000013133.3100                                   00000000000.0000                                            20240726WARP 20240726SUPLY
PO2024000553790086180BZF31  2PTH          IDR**00006716782.000000000000000.0000                                                                                                                                             202409019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y00186180BZF31  IDR000000001.0000000006702199.000000000014583.0000                                   00000000000.0000                        000.22              20240726WARP 20240726SUPLY
PO2024000553800086180BZF41  2PTH          IDR**00006716782.000000000000000.0000                                                                                                                                             202409019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y00186180BZF41  IDR000000001.0000000006702199.000000000014583.0000                                   00000000000.0000                        000.22              20240726WARP 20240726SUPLY
PO2024000553810086180BZF51  2PTH          IDR**00006716782.000000000000000.0000                                                                                                                                             202409019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y00186180BZF51  IDR000000001.0000000006702199.000000000014583.0000                                   00000000000.0000                        000.22              20240726WARP 20240726SUPLY
PO2024000553820086180BZJ90  1PTH          THB**00000010415.730000000000000.0000                                                                                                                                             202407159999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001                                              00000010415.7300                                   00000000000.0000                                            20240726WARP 20240726SUPLY
PO202400055383008684002065  1PTH          THB**00000011549.780000000000000.0000                                                                                                                                             202408019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001                                              00000011549.7800                                   00000000000.0000                                            20240726WARP 20240726SUPLY
PO20240005538400868400K165  2PTH          IDR**00005727067.000000000000000.0000                                                                                                                                             202408019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001                                              00005727067.0000                                   00000000000.0000                                            20240726WARP 20240726SUPLY
PO20240005538500868400K175  2PTH          IDR**00008664175.000000000000000.0000                                                                                                                                             202408019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001                                              00008664175.0000                                   00000000000.0000                                            20240726WARP 20240726SUPLY
PO20240005538600868400K185  1PTH          THB**00000017434.790000000000000.0000                                                                                                                                             202408019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001                                              00000017434.7900                                   00000000000.0000                                            20240726WARP 20240726SUPLY
PO20240005538700868400K195  1PTH          THB**00000008552.320000000000000.0000                                                                                                                                             202408019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001                                              00000008552.3200                                   00000000000.0000                                            20240726WARP 20240726SUPLY
PO20240005538800861400KR31  2PTH          IDR**00007724617.000000000000000.0000                                                                                                                                             202408019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001861400KR31  IDR000000001.0000000007322145.000000000402472.0000                                   00000000000.0000                        005.50              20240726WARP 20240726SUPLY
PO20240005539100897800D092A TRT1862WF0341 THB**00000000393.1400                                                                                                                                                             2024070129991231                                                                Other                                          2024072520240725202407252024072520240725  11 16                                                                                                                                                                                          N001                                              00000000393.1400                                                                                               20240725111062024072511106
PO20240005541100512200L010B TYT1          THB**00000000375.590000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001512200L010B THB000000001.0000000000000376.6600-0000000001.0700                                   00000000000.0000                        -00.28              20240726WARP 20240726SUPLY
PO20240005541200512200L020B TYT1          THB**00000000538.090000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001512200L020B THB000000001.0000000000000542.8900-0000000004.8000                                   00000000000.0000                        -00.88              20240726WARP 20240726SUPLY
PO20240005541300521050K071  TYT1          THB**00000002129.930000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521050K071  THB000000001.0000000000002131.3300-0000000001.4000                                   00000000000.0000                        -00.07              20240726WARP 20240726SUPLY
PO20240005541400521050K081  TYT1          THB**00000002501.250000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521050K081  THB000000001.0000000000002519.5000-0000000018.2500                                   00000000000.0000                        -00.72              20240726WARP 20240726SUPLY
PO20240005541500521050K091  TYT1          THB**00000002192.530000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521050K091  THB000000001.0000000000002194.9100-0000000002.3800                                   00000000000.0000                        -00.11              20240726WARP 20240726SUPLY
PO20240005541600521050K101  TYT1          THB**00000002941.800000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521050K101  THB000000001.0000000000002981.2200-0000000039.4200                                   00000000000.0000                        -01.32              20240726WARP 20240726SUPLY
PO20240005541700521050K131  TYT1          THB**00000003054.360000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521050K131  THB000000001.0000000000003093.7800-0000000039.4200                                   00000000000.0000                        -01.27              20240726WARP 20240726SUPLY
PO20240005541800521050K161  TYT1          THB**00000002130.600000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521050K161  THB000000001.0000000000002134.0100-0000000003.4100                                   00000000000.0000                        -00.16              20240726WARP 20240726SUPLY
PO20240005541900521050K171  TYT1          THB**00000002763.880000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521050K171  THB000000001.0000000000002784.7500-0000000020.8700                                   00000000000.0000                        -00.75              20240726WARP 20240726SUPLY
PO20240005542000521050K221  TYT1          THB**00000002813.430000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521050K221  THB000000001.0000000000002833.4000-0000000019.9700                                   00000000000.0000                        -00.70              20240726WARP 20240726SUPLY
PO20240005542100521050K280  TYT1          THB**00000002147.270000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521050K280  THB000000001.0000000000002156.6800-0000000009.4100                                   00000000000.0000                        -00.44              20240726WARP 20240726SUPLY
PO20240005542200521050K290  TYT1          THB**00000002578.050000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521050K290  THB000000001.0000000000002603.7100-0000000025.6600                                   00000000000.0000                        -00.99              20240726WARP 20240726SUPLY
PO20240005542300521050K300  TYT1          THB**00000002215.820000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521050K300  THB000000001.0000000000002227.4100-0000000011.5900                                   00000000000.0000                        -00.52              20240726WARP 20240726SUPLY
PO20240005542400521050K310  TYT1          THB**00000002890.780000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521050K310  THB000000001.0000000000002919.3200-0000000028.5400                                   00000000000.0000                        -00.98              20240726WARP 20240726SUPLY
PO20240005542500521050K320  TYT1          THB**00000002994.530000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521050K320  THB000000001.0000000000003042.5200-0000000047.9900                                   00000000000.0000                        -01.58              20240726WARP 20240726SUPLY
PO20240005542600521050K330  TYT1          THB**00000003111.160000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521050K330  THB000000001.0000000000003159.1500-0000000047.9900                                   00000000000.0000                        -01.52              20240726WARP 20240726SUPLY
PO20240005542700521050K440A TYT1          THB**00000002814.690000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521050K440A THB000000001.0000000000002844.1800-0000000029.4900                                   00000000000.0000                        -01.04              20240726WARP 20240726SUPLY
PO20240005542800521050K450  TYT1          THB**00000003998.730000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521050K450  THB000000001.0000000000004010.0400-0000000011.3100                                   00000000000.0000                        -00.28              20240726WARP 20240726SUPLY
PO20240005542900521050K470  TYT1          THB**00000003959.850000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521050K470  THB000000001.0000000000003955.580000000000004.2700                                   00000000000.0000                        000.11              20240726WARP 20240726SUPLY
PO20240005543000521050K580A TYT1          THB**00000002615.530000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521050K580A THB000000001.0000000000002609.420000000000006.1100                                   00000000000.0000                        000.23              20240726WARP 20240726SUPLY
PO20240005543100521050K590A TYT1          THB**00000003391.570000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521050K590A THB000000001.0000000000003421.8600-0000000030.2900                                   00000000000.0000                        -00.89              20240726WARP 20240726SUPLY
PO20240005543200521050K620A TYT1          THB**00000004438.130000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521050K620A THB000000001.0000000000004432.830000000000005.3000                                   00000000000.0000                        000.12              20240726WARP 20240726SUPLY
PO2024000554330052105YP010  TYT1          THB**00000002704.490000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y00152105YP010  THB000000001.0000000000002717.2000-0000000012.7100                                   00000000000.0000                        -00.47              20240726WARP 20240726SUPLY
PO2024000554340052105YP020  TYT1          THB**00000002691.360000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y00152105YP020  THB000000001.0000000000002700.7700-0000000009.4100                                   00000000000.0000                        -00.35              20240726WARP 20240726SUPLY
PO2024000554350052105YP070  TYT1          THB**00000002815.520000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y00152105YP070  THB000000001.0000000000002810.070000000000005.4500                                   00000000000.0000                        000.19              20240726WARP 20240726SUPLY
PO2024000554360052105YP080  TYT1          THB**00000002708.490000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y00152105YP080  THB000000001.0000000000002717.9200-0000000009.4300                                   00000000000.0000                        -00.35              20240726WARP 20240726SUPLY
PO2024000554370052105YP100  TYT1          THB**00000003237.230000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y00152105YP100  THB000000001.0000000000003231.120000000000006.1100                                   00000000000.0000                        000.19              20240726WARP 20240726SUPLY
PO20240005543800521060K040  TYT1          THB**00000000523.070000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521060K040  THB000000001.0000000000000520.350000000000002.7200                                   00000000000.0000                        000.52              20240726WARP 20240726SUPLY
PO20240005543900521510K050  TYT1          THB**00000000658.700000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521510K050  THB000000001.0000000000000666.0100-0000000007.3100                                   00000000000.0000                        -01.10              20240726WARP 20240726SUPLY
PO20240005544000521510K100  TYT1          THB**00000000922.040000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521510K100  THB000000001.0000000000000936.5600-0000000014.5200                                   00000000000.0000                        -01.55              20240726WARP 20240726SUPLY
PO20240005544100521510K170  TYT1          THB**00000000794.530000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521510K170  THB000000001.0000000000000799.2500-0000000004.7200                                   00000000000.0000                        -00.59              20240726WARP 20240726SUPLY
PO20240005544200521510K20000TYT1          THB**00000000697.440000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521510K20000THB000000001.0000000000000704.9300-0000000007.4900                                   00000000000.0000                        -01.06              20240726WARP 20240726SUPLY
PO20240005544300521510K220  TYT1          THB**00000000816.230000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521510K220  THB000000001.0000000000000825.0600-0000000008.8300                                   00000000000.0000                        -01.07              20240726WARP 20240726SUPLY
PO20240005544400521510K23000TYT1          THB**00000000882.260000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521510K23000THB000000001.0000000000000896.7700-0000000014.5100                                   00000000000.0000                        -01.62              20240726WARP 20240726SUPLY
PO20240005544500521520K050  TYT1          THB**00000000658.700000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521520K050  THB000000001.0000000000000666.0100-0000000007.3100                                   00000000000.0000                        -01.10              20240726WARP 20240726SUPLY
PO20240005544600521520K100  TYT1          THB**00000000922.040000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521520K100  THB000000001.0000000000000936.5600-0000000014.5200                                   00000000000.0000                        -01.55              20240726WARP 20240726SUPLY
PO20240005544700521520K170  TYT1          THB**00000000794.530000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521520K170  THB000000001.0000000000000799.2500-0000000004.7200                                   00000000000.0000                        -00.59              20240726WARP 20240726SUPLY
PO20240005544800521520K20000TYT1          THB**00000000697.440000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521520K20000THB000000001.0000000000000704.9300-0000000007.4900                                   00000000000.0000                        -01.06              20240726WARP 20240726SUPLY
PO20240005544900521520K220  TYT1          THB**00000000816.230000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521520K220  THB000000001.0000000000000825.0600-0000000008.8300                                   00000000000.0000                        -01.07              20240726WARP 20240726SUPLY
PO20240005545000521520K23000TYT1          THB**00000000882.260000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y001521520K23000THB000000001.0000000000000896.7700-0000000014.5100                                   00000000000.0000                        -01.62              20240726WARP 20240726SUPLY
PO2024000554510053713KK020  TYT1          THB**00000000090.170000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y00153713KK020  THB000000001.0000000000000089.120000000000001.0500                                   00000000000.0000                        001.18              20240726WARP 20240726SUPLY
PO2024000554520053714KK020  TYT1          THB**00000000092.030000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y00153714KK020  THB000000001.0000000000000091.030000000000001.0000                                   00000000000.0000                        001.10              20240726WARP 20240726SUPLY
PO2024000554530055700KK010G TYT1          THB**00000000555.090000000000000.0000                                                                                                                                             202404019999123120240725                                                        Other                               00N202407252024072520240725202407252024072520240725NN11                                                                                                                                                                                             Y00155700KK010G THB000000001.0000000000000550.280000000000004.8100                                   00000000000.0000                        000.87              20240726WARP 20240726SUPLY
