PE20240005539300230001N                                                     Handling Cost                           00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     20240726SUPLY20240726SUPLY
PE20240005539300231001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     00000000000.0000                                                20240726WARP 20240726SUPLY
PE20240005539400010001N                                                     Summary(Raw Mat Dom)                    00000000000.0000                                                                                                                                                                                                                    00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PE20240005539400011001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     00000000000.0000                                                20240726WARP 20240726SUPLY
PE20240005539400020001N                                                     Summary(Raw Mat Imp)                    00000000000.0000IMPORT                                                                                                                                                                                                                              00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PE20240005539400021001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     00000000000.0000                                                20240726WARP 20240726SUPLY
PE20240005539400030001N892600K280   Summary(BOP)                                                                    00000000000.0000                                                                                                                    00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PE20240005539400030002N892600K280   Summary(Control Component)                                                      00000000000.0000                                                                                                                    00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PE20240005539400031001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     00000000000.0000                                                20240726WARP 20240726SUPLY
PE20240005539400040001N892600K280   Summary(BOP)                                                                    00000000000.0000IMPORT                                                                                                                              00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PE20240005539400040002N892600K280   Summary(Control Component)                                                      00000000000.0000IMPORT                                                                                                                              00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PE20240005539400041001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     00000000000.0000                                                20240726WARP 20240726SUPLY
PE20240005539400050001N                                                     Summary(Process Cost)                   00000000000.0000                                                                                                                                                                                                                    00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PE20240005539400050002N             Summary(Other)                                                                  00000000000.0000                                                                                                                                                                                                                    00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PE20240005539400051001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     00000000000.000000000005572.410000000005572.4100                20240726WARP 20240726SUPLY
PE20240005539400061001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                 00000000000.0000                                                                                                                                                                                                                                                                    00000000000.000000000005572.410000000005572.4100                20240726WARP 20240726SUPLY
PE20240005539400071001Y                                                                                             00000005572.4100                                                                                                    00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 00000005572.4100                                                20240726WARP 20240726SUPLY
PE20240005539400081001Y                                                                                             00000000000.0000                                                                                                    00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 00000000000.0000                                                20240726WARP 20240726SUPLY
PE20240005539400091001Y                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  20240726WARP 20240726SUPLY
PE20240005539400100001N             Summary(Exp. Tooling/pc)                Summary(Exp. Tooling/pc)                00000000000.0000IMPORT                                                                                                                              00000000001.000000000000000.000000000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PE20240005539400101001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     00000000000.0000                                                20240726WARP 20240726SUPLY
PE20240005539400111001Y                                                                                             00000005572.4100                                                                                                                                                                                                                                                                                                                                                                 00000000000.0000                                                                                                                                                                                                                                                                    00000005572.410000000005572.410000000005572.410000000000000.000020240726WARP 20240726SUPLY
PE20240005539400121001Y                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  20240726WARP 20240726SUPLY
PE20240005539400131001Y                                                                                             00000005572.4100                                                                                                                                                                                                                                                                                                                                                                 00000000000.0000                                                                                                                                                                                                                                                                    00000005572.4100                                                20240726WARP 20240726SUPLY
PE20240005539400141001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     00000000000.0000                                                20240726WARP 20240726SUPLY
PE20240005539400210001N                                                     Logistics Cost                          00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     20240726SUPLY20240726SUPLY
PE20240005539400211001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     00000000000.0000                                                20240726WARP 20240726SUPLY
PE20240005539400220001N                                                     Packaging Cost                          00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     20240726SUPLY20240726SUPLY
PE20240005539400221001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     00000000000.0000                                                20240726WARP 20240726SUPLY
PE20240005539400230001N                                                     Handling Cost                           00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     20240726SUPLY20240726SUPLY
PE20240005539400231001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     00000000000.0000                                                20240726WARP 20240726SUPLY
PE20240005539500010001N                                                     Summary(Raw Mat Dom)                    00000000000.0000                                                                                                                                                                                                                    00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PE20240005539500011001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     00000000000.0000                                                20240726WARP 20240726SUPLY
PE20240005539500020001N                                                     Summary(Raw Mat Imp)                    00000000000.0000IMPORT                                                                                                                                                                                                                              00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PE20240005539500021001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     00000000000.0000                                                20240726WARP 20240726SUPLY
PE20240005539500030001N896610DW40G  Summary(BOP)                                                                    00000000000.0000                                                                                                                    00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PE20240005539500030002N896610DW40G  Summary(Control Component)                                                      00000000000.0000                                                                                                                    00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PE20240005539500031001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     00000000000.0000                                                20240726WARP 20240726SUPLY
PE20240005539500040001N896610DW40G  Summary(BOP)                                                                    00000000000.0000IMPORT                                                                                                                              00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PE20240005539500040002N896610DW40G  Summary(Control Component)                                                      00000000000.0000IMPORT                                                                                                                              00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PE20240005539500041001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     00000000000.0000                                                20240726WARP 20240726SUPLY
PE20240005539500050001N                                                     Summary(Process Cost)                   00000000000.0000                                                                                                                                                                                                                    00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PE20240005539500050002N             Summary(Other)                                                                  00000000000.0000                                                                                                                                                                                                                    00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PE20240005539500051001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     00000000000.000000000005791.380000000005791.3800                20240726WARP 20240726SUPLY
PE20240005539500061001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                 00000000000.0000                                                                                                                                                                                                                                                                    00000000000.000000000005791.380000000005791.3800                20240726WARP 20240726SUPLY
PE20240005539500071001Y                                                                                             00000005791.3800                                                                                                    00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 00000005791.3800                                                20240726WARP 20240726SUPLY
PE20240005539500081001Y                                                                                             00000000000.0000                                                                                                    00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 00000000000.0000                                                20240726WARP 20240726SUPLY
PE20240005539500091001Y                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  20240726WARP 20240726SUPLY
PE20240005539500100001N             Summary(Exp. Tooling/pc)                Summary(Exp. Tooling/pc)                00000000000.0000IMPORT                                                                                                                              00000000001.000000000000000.000000000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PE20240005539500101001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     00000000000.0000                                                20240726WARP 20240726SUPLY
PE20240005539500111001Y                                                                                             00000005791.3800                                                                                                                                                                                                                                                                                                                                                                 00000000000.0000                                                                                                                                                                                                                                                                    00000005791.380000000005791.380000000005791.380000000000000.000020240726WARP 20240726SUPLY
PE20240005539500121001Y                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  20240726WARP 20240726SUPLY
PE20240005539500131001Y                                                                                             00000005791.3800                                                                                                                                                                                                                                                                                                                                                                 00000000000.0000                                                                                                                                                                                                                                                                    00000005791.3800                                                20240726WARP 20240726SUPLY
